post_id,user_id,team_id,title,content,created_at,updated_at
897,167,902,Coordinate Milestone Planning for MATH314-Honest (MATH314),"Our work aligns with MATH - Introduction to Higher Mathematics. This post focuses on the scope doc. Key topics: Team Coordination, Peer Review, Milestone Planning. Toolkit: Google Docs, GitHub, Issue Tracker. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-05 16:52:39,2025-04-05 16:52:39
898,696,903,Present Peer Review for CEE598-Youthful (CEE598),"Our work aligns with CEE - Special Topics. This post focuses on the demo script. Key topics: Peer Review, Documentation, Team Coordination. Toolkit: Slides, Google Docs, GitHub. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-20 17:01:03,2025-04-21 19:59:03
899,483,905,Organize Milestone Planning for PHYS513-Skilled (PHYS513),"Our work aligns with PHYS - Quantum Optics &amp; Information. This post focuses on the progress update. Key topics: Team Coordination, Documentation, Presentation Prep. Toolkit: Slides, Google Docs, GitHub. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-02-17 16:00:03,2025-02-17 16:00:03
900,140,906,Align Peer Review for ECE443-Innovative (ECE443),"Our work aligns with ECE - LEDs and Solar Cells. This post focuses on the progress update. Key topics: Documentation, Peer Review, Team Coordination. Toolkit: Issue Tracker, Google Docs, Slides. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-03-14 08:17:38,2025-03-14 08:17:38
901,140,906,Align Documentation for ECE443-Innovative (ECE443),"Our work aligns with ECE - LEDs and Solar Cells. This post focuses on the progress update. Key topics: Peer Review, Milestone Planning, Presentation Prep. Toolkit: Google Docs, Slides, Issue Tracker. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-03-15 08:17:38,2025-03-18 12:38:38
902,612,907,Document Team Coordination for VCM667-Dynamic (VCM667),"Our work aligns with VCM - Ethics and Conflict in Zoological Medicine. This post focuses on the risk register. Key topics: Milestone Planning, Team Coordination, Peer Review. Toolkit: Issue Tracker, Google Docs, Slides. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-03-25 12:34:06,2025-03-25 12:34:06
903,749,909,Document Team Coordination for CEE410-Dynamic (CEE410),"Our work aligns with CEE - Railway Signaling &amp; Control. This post focuses on the progress update. Key topics: Documentation, Team Coordination, Peer Review. Toolkit: Slides, GitHub, Google Docs. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-17 14:11:23,2025-04-18 19:50:23
904,107,910,Document Peer Review for CS425-Vibrant (CS425),"Our work aligns with CS - Distributed Systems. This post focuses on the risk register. Key topics: Documentation, Team Coordination, Presentation Prep. Toolkit: GitHub, Google Docs, Issue Tracker. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-28 19:51:30,2025-04-28 19:51:30
905,107,910,Present Peer Review for CS425-Vibrant (CS425),"Our work aligns with CS - Distributed Systems. This post focuses on the risk register. Key topics: Peer Review, Team Coordination, Presentation Prep. Toolkit: GitHub, Issue Tracker, Slides. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-05-03 19:51:30,2025-05-03 19:51:30
906,794,911,Coordinate Milestone Planning for MATH446-Lively (MATH446),"Our work aligns with MATH - Applied Complex Variables. This post focuses on the risk register. Key topics: Milestone Planning, Presentation Prep, Documentation. Toolkit: Slides, Google Docs, Issue Tracker. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-30 18:40:04,2025-05-04 20:23:04
907,304,913,Coordinate Team Coordination for CMN491-Motivated (CMN491),"Our work aligns with CMN - Honors Individual Study. This post focuses on the progress update. Key topics: Presentation Prep, Team Coordination, Peer Review. Toolkit: Issue Tracker, Slides, GitHub. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-26 13:36:41,2025-04-26 13:36:41
908,304,913,Align Team Coordination for CMN491-Motivated (CMN491),"Our work aligns with CMN - Honors Individual Study. This post focuses on the demo script. Key topics: Peer Review, Milestone Planning, Team Coordination. Toolkit: Slides, Google Docs, Issue Tracker. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-29 13:36:41,2025-05-05 16:55:41
909,304,913,Align Milestone Planning for CMN491-Motivated (CMN491),"Our work aligns with CMN - Honors Individual Study. This post focuses on the risk register. Key topics: Documentation, Milestone Planning, Team Coordination. Toolkit: Google Docs, Slides, Issue Tracker. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-02-11 19:20:02,2025-02-16 01:14:02
910,304,913,Document Presentation Prep for CMN491-Motivated (CMN491),"Our work aligns with CMN - Honors Individual Study. This post focuses on the scope doc. Key topics: Documentation, Presentation Prep, Milestone Planning. Toolkit: GitHub, Slides, Google Docs. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-02-14 19:20:02,2025-02-16 19:23:02
911,354,914,Align Peer Review for MATH390-Progressive (MATH390),"Our work aligns with MATH - Individual Study. This post focuses on the demo script. Key topics: Team Coordination, Presentation Prep, Documentation. Toolkit: GitHub, Issue Tracker, Slides. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-15 08:51:28,2025-04-25 14:06:28
912,354,914,Document Presentation Prep for MATH390-Progressive (MATH390),"Our work aligns with MATH - Individual Study. This post focuses on the demo script. Key topics: Documentation, Milestone Planning, Peer Review. Toolkit: Issue Tracker, GitHub, Google Docs. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-03-18 21:06:51,2025-03-18 21:06:51
913,354,914,Align Peer Review for MATH390-Progressive (MATH390),"Our work aligns with MATH - Individual Study. This post focuses on the scope doc. Key topics: Peer Review, Presentation Prep, Team Coordination. Toolkit: Google Docs, GitHub, Slides. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-03-20 21:06:51,2025-03-20 21:06:51
914,144,916,Align Milestone Planning for SHS534-Honest (SHS534),"Our work aligns with SHS - Aphasia and Related Disorders. This post focuses on the scope doc. Key topics: Documentation, Presentation Prep, Peer Review. Toolkit: Google Docs, GitHub, Issue Tracker. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-01-20 15:15:18,2025-01-26 17:49:18
915,144,916,Coordinate Presentation Prep for SHS534-Honest (SHS534),"Our work aligns with SHS - Aphasia and Related Disorders. This post focuses on the demo script. Key topics: Team Coordination, Peer Review, Presentation Prep. Toolkit: GitHub, Issue Tracker, Google Docs. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-01-23 15:15:18,2025-01-23 15:15:18
916,305,917,Organize Presentation Prep for CEE585-Reliable (CEE585),"Our work aligns with CEE - Deep Foundations. This post focuses on the demo script. Key topics: Presentation Prep, Documentation, Milestone Planning. Toolkit: Slides, Issue Tracker, Google Docs. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-03-03 21:49:49,2025-03-14 02:24:49
917,305,917,Organize Documentation for CEE585-Reliable (CEE585),"Our work aligns with CEE - Deep Foundations. This post focuses on the demo script. Key topics: Peer Review, Documentation, Presentation Prep. Toolkit: GitHub, Google Docs, Slides. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-03-06 21:49:49,2025-03-14 01:42:49
918,39,918,Coordinate Peer Review for ECE407-Jovial (ECE407),"Our work aligns with ECE - Cryptography. This post focuses on the risk register. Key topics: Peer Review, Presentation Prep, Milestone Planning. Toolkit: GitHub, Google Docs, Issue Tracker. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-17 16:40:36,2025-04-23 16:41:36
919,39,918,Coordinate Milestone Planning for ECE407-Jovial (ECE407),"Our work aligns with ECE - Cryptography. This post focuses on the demo script. Key topics: Peer Review, Presentation Prep, Milestone Planning. Toolkit: GitHub, Issue Tracker, Slides. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-19 16:40:36,2025-04-19 16:40:36
920,204,921,Document Team Coordination for IS579-Innovative (IS579),"Our work aligns with IS - Guided Research Experience. This post focuses on the progress update. Key topics: Documentation, Presentation Prep, Team Coordination. Toolkit: Google Docs, Issue Tracker, Slides. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-03-18 14:20:55,2025-03-18 14:20:55
921,204,921,Align Milestone Planning for IS579-Innovative (IS579),"Our work aligns with IS - Guided Research Experience. This post focuses on the scope doc. Key topics: Documentation, Team Coordination, Peer Review. Toolkit: Issue Tracker, Slides, GitHub. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-03-21 14:20:55,2025-03-21 14:20:55
922,204,921,Document Documentation for IS579-Innovative (IS579),"Our work aligns with IS - Guided Research Experience. This post focuses on the demo script. Key topics: Milestone Planning, Team Coordination, Presentation Prep. Toolkit: Issue Tracker, Google Docs, Slides. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-01-26 09:47:41,2025-01-26 09:47:41
923,298,922,Align Presentation Prep for GWS288-Nimble (GWS288),"Our work aligns with GWS - Global Islam and Feminisms. This post focuses on the risk register. Key topics: Milestone Planning, Documentation, Presentation Prep. Toolkit: Slides, Google Docs, Issue Tracker. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-03-11 19:25:05,2025-03-11 19:25:05
924,298,922,Coordinate Presentation Prep for GWS288-Nimble (GWS288),"Our work aligns with GWS - Global Islam and Feminisms. This post focuses on the risk register. Key topics: Peer Review, Milestone Planning, Team Coordination. Toolkit: Slides, GitHub, Google Docs. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-22 18:46:37,2025-04-25 23:37:37
925,246,923,Present Team Coordination for IS527-Bold (IS527),"Our work aligns with IS - Network Analysis. This post focuses on the progress update. Key topics: Milestone Planning, Team Coordination, Peer Review. Toolkit: Google Docs, Slides, GitHub. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-04-30 19:03:20,2025-05-02 23:54:20
926,246,923,Coordinate Team Coordination for IS527-Bold (IS527),"Our work aligns with IS - Network Analysis. This post focuses on the demo script. Key topics: Documentation, Peer Review, Presentation Prep. Toolkit: GitHub, Issue Tracker, Slides. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-01-17 13:14:05,2025-01-17 13:14:05
927,339,925,Organize Milestone Planning for CEE440-Motivated (CEE440),"Our work aligns with CEE - Fate Cleanup Environ Pollutant. This post focuses on the progress update. Key topics: Presentation Prep, Milestone Planning, Peer Review. Toolkit: GitHub, Slides, Google Docs. We'll iterate with weekly check-ins and maintain documentation for grading and peer collaboration.",2025-02-24 11:52:43,2025-02-24 11:52:43
